0.12941  	-0.0460  	-0.3253  	-0.1846  	0.42857  	-0.9488  	0.42224  	0.05060  	-0.0989  	-0.4195  	-0.2305  	0.41775  	0.19888  	0.44335  	-0.0354  	-0.1060  	-0.3769  	0.04504  	0.30163  	0.76361  	0.43642  	-0.2651  	-0.5285  	0.32301  	-0.2291  	0.08733  	0.50744  	0.42193  	-0.1268  	0.00283  	-0.1688  	0.03785  	0.05774  	-0.0161  	0.30282  	0.00912  	-0.2234  	-0.2589  	-0.0050  	0.09518  	-0.2600  	0.01365  	-0.2678  	0.19039  	0.33578  	-0.0187  	0.02678  	-0.1165  	-0.0171  	-0.0889  	-0.0834  	-0.0441  	0.00599  	-0.0182  	-0.0064  	0.00584  	-0.0295  	-0.0078  	0.03487  	0.00648  	-0.0304  	0.00019  	-0.0101  	0.01987  	0.21101  	0.07475  	0.05478  	0.01923  	-0.0350  	0.22259  	
0.23230  	0.01871  	-0.3022  	-0.1250  	0.42204  	-0.8777  	0.42236  	0.11244  	-0.0523  	-0.4437  	-0.3080  	0.37897  	0.24329  	0.55726  	0.13668  	-0.1220  	-0.3774  	0.04226  	0.29968  	0.76344  	0.52458  	-0.2617  	-0.4961  	0.28639  	-0.2215  	0.07957  	0.53317  	0.37156  	-0.1344  	0.01011  	-0.1831  	0.04332  	0.07248  	-0.0240  	0.31798  	-0.0396  	-0.2152  	-0.2508  	0.02163  	0.11891  	-0.2693  	0.01917  	-0.2786  	0.20781  	0.32806  	-0.0226  	0.03218  	-0.1106  	-0.0097  	-0.0907  	-0.0796  	-0.0402  	0.00633  	-0.0196  	-0.0133  	0.00778  	-0.0378  	-0.0058  	0.03719  	0.01206  	-0.0353  	0.00380  	-0.0033  	0.01954  	0.21252  	0.07262  	0.05306  	0.01881  	-0.0368  	0.23414  	
0.31684  	0.02004  	-0.2146  	-0.2434  	0.40267  	-0.9149  	0.47134  	0.13366  	-0.0283  	-0.3632  	-0.1595  	0.44364  	0.29180  	0.51974  	-0.0588  	0.02706  	-0.4294  	0.10462  	0.29268  	0.80949  	0.51875  	-0.3138  	-0.5455  	0.25869  	-0.2502  	0.08090  	0.43295  	0.38473  	-0.1296  	-0.0265  	-0.1719  	0.03344  	0.11112  	-0.0180  	0.33051  	-0.0174  	-0.2127  	-0.2390  	0.02321  	0.11906  	-0.2375  	0.03464  	-0.2596  	0.18740  	0.32769  	-0.0271  	0.02675  	-0.1067  	-0.0098  	-0.0835  	-0.0781  	-0.0429  	0.00516  	-0.0122  	-0.0053  	0.00645  	-0.0325  	-0.0073  	0.03515  	0.01092  	-0.0312  	0.00799  	0.00564  	0.02018  	0.21376  	0.07222  	0.05190  	0.01835  	-0.0383  	0.25192  	
0.22051  	-0.0172  	-0.2156  	-0.3166  	0.33144  	-0.9174  	0.42850  	0.12682  	-0.0596  	-0.3631  	-0.0903  	0.38845  	0.22297  	0.41937  	-0.1467  	0.04183  	-0.4063  	0.08461  	0.31446  	0.75499  	0.54009  	-0.2975  	-0.4966  	0.30756  	-0.2903  	0.08393  	0.47740  	0.29161  	-0.2460  	-0.0584  	-0.1546  	0.06956  	0.08042  	-0.0219  	0.32937  	-0.0379  	-0.1309  	-0.2167  	-0.0162  	0.08570  	-0.2438  	0.02412  	-0.2466  	0.19855  	0.32342  	-0.0253  	0.02660  	-0.1156  	-0.0146  	-0.0810  	-0.0900  	-0.0384  	0.00925  	-0.0141  	-0.0055  	0.00593  	-0.0372  	-0.0073  	0.03351  	0.00871  	-0.0289  	-0.0001  	0.00277  	0.02347  	0.21465  	0.07294  	0.05131  	0.01775  	-0.0393  	0.26291  	
0.19284  	-0.0237  	-0.2369  	-0.3466  	0.35010  	-0.9265  	0.43230  	0.06463  	-0.0653  	-0.4069  	-0.0931  	0.37564  	0.19453  	0.35924  	-0.1530  	-0.0018  	-0.4013  	0.02655  	0.32891  	0.71315  	0.58167  	-0.2782  	-0.4652  	0.37102  	-0.2955  	0.08214  	0.55960  	0.24490  	-0.2934  	-0.0525  	-0.1662  	0.10153  	0.07886  	-0.0301  	0.34686  	-0.0236  	-0.0805  	-0.2153  	-0.0548  	0.08740  	-0.2713  	0.02949  	-0.2752  	0.19878  	0.32583  	-0.0254  	0.02478  	-0.1155  	-0.0114  	-0.0881  	-0.0897  	-0.0382  	0.01153  	-0.0112  	-0.0063  	0.00861  	-0.0337  	-0.0117  	0.03902  	0.00776  	-0.0287  	-0.0017  	-0.0074  	0.01865  	0.21547  	0.07507  	0.05141  	0.01730  	-0.0405  	0.27025  	
0.21230  	-0.0355  	-0.2401  	-0.4312  	0.30519  	-0.9653  	0.42750  	0.05185  	-0.0823  	-0.3448  	-0.0377  	0.35535  	0.16947  	0.30177  	-0.2827  	0.06683  	-0.4377  	0.06278  	0.32934  	0.75696  	0.53374  	-0.3055  	-0.5242  	0.32235  	-0.2679  	0.08011  	0.49619  	0.27330  	-0.2660  	-0.0511  	-0.1633  	0.08044  	0.06413  	-0.0337  	0.35000  	0.02962  	-0.1106  	-0.2126  	-0.0519  	0.09398  	-0.2549  	0.02353  	-0.2642  	0.19414  	0.34029  	-0.0257  	0.02672  	-0.1223  	-0.0155  	-0.0825  	-0.0795  	-0.0376  	0.00936  	-0.0172  	-0.0064  	0.00297  	-0.0305  	-0.0042  	0.03115  	0.00968  	-0.0357  	-0.0038  	0.00368  	0.02190  	0.21619  	0.07694  	0.05194  	0.01687  	-0.0417  	0.28069  	
0.16956  	-0.0641  	-0.2479  	-0.5192  	0.29144  	-1.0466  	0.46283  	0.00588  	-0.0778  	-0.2545  	0.01392  	0.36132  	0.18602  	0.23139  	-0.4956  	0.11488  	-0.4587  	0.12013  	0.31340  	0.80908  	0.41240  	-0.3210  	-0.5853  	0.25522  	-0.2226  	0.07508  	0.45567  	0.43677  	-0.1742  	-0.0485  	-0.1531  	0.06805  	0.04810  	-0.0289  	0.28308  	0.10289  	-0.1816  	-0.2565  	-0.0056  	0.09692  	-0.2245  	0.03321  	-0.2541  	0.18316  	0.34332  	-0.0273  	0.02432  	-0.1044  	-0.0077  	-0.0891  	-0.0734  	-0.0384  	0.01129  	-0.0180  	-0.0013  	0.00307  	-0.0237  	-0.0044  	0.03517  	0.00796  	-0.0318  	-0.0094  	0.00144  	0.02538  	0.21480  	0.07926  	0.05303  	0.01639  	-0.0415  	0.27563  	
0.12776  	-0.0777  	-0.3273  	-0.4360  	0.31736  	-1.0504  	0.44864  	0.02717  	-0.0867  	-0.3656  	0.01906  	0.38873  	0.17392  	0.32687  	-0.1525  	0.00809  	-0.4244  	0.02516  	0.31849  	0.80315  	0.52181  	-0.3267  	-0.5462  	0.40588  	-0.2732  	0.08770  	0.52477  	0.29566  	-0.2655  	-0.0739  	-0.1488  	0.08123  	0.06904  	-0.0335  	0.39601  	0.02795  	-0.1200  	-0.2357  	-0.0884  	0.10991  	-0.2688  	0.02937  	-0.2936  	0.18539  	0.32592  	-0.0254  	0.02761  	-0.1109  	-0.0272  	-0.0894  	-0.0806  	-0.0401  	0.00525  	-0.0174  	-0.0024  	0.00502  	-0.0230  	-0.0123  	0.03037  	0.01199  	-0.0281  	-0.0015  	0.00107  	0.02875  	0.21310  	0.07996  	0.05394  	0.01584  	-0.0405  	0.27183  	
0.40525  	0.03720  	-0.1141  	-0.3486  	0.35360  	-0.9107  	0.47516  	0.14220  	-0.0144  	-0.3695  	-0.2154  	0.33881  	0.35515  	0.60242  	0.09599  	-0.0732  	-0.3763  	-0.0024  	0.29262  	0.69250  	0.61045  	-0.2635  	-0.4602  	0.39048  	-0.2867  	0.09298  	0.55909  	0.18767  	-0.3199  	-0.0687  	-0.1204  	0.06577  	0.09170  	-0.0327  	0.40299  	-0.0792  	-0.0999  	-0.2525  	-0.0304  	0.11635  	-0.2841  	0.04445  	-0.2611  	0.19783  	0.31780  	-0.0272  	0.02879  	-0.1028  	-0.0099  	-0.0874  	-0.0860  	-0.0367  	0.00599  	-0.0153  	-0.0087  	0.01146  	-0.0418  	-0.0164  	0.02943  	0.01665  	-0.0176  	0.01299  	-0.0083  	0.02178  	0.21076  	0.07930  	0.05415  	0.01544  	-0.0402  	0.26864  	
0.43637  	0.04138  	-0.0928  	-0.2567  	0.36446  	-0.9154  	0.51111  	0.15546  	-0.0395  	-0.3154  	-0.2965  	0.23634  	0.38063  	0.76961  	0.16874  	-0.1424  	-0.4026  	-0.0426  	0.28309  	0.65417  	0.57098  	-0.2180  	-0.4520  	0.34944  	-0.1818  	0.06521  	0.63619  	0.13884  	-0.2181  	0.00489  	-0.1345  	0.05663  	0.07271  	-0.0368  	0.39079  	-0.0561  	-0.1314  	-0.2620  	0.00081  	0.10834  	-0.2796  	0.04630  	-0.2715  	0.20240  	0.32402  	-0.0250  	0.01424  	-0.0827  	-0.0011  	-0.0831  	-0.0773  	-0.0350  	0.00682  	-0.0164  	-0.0048  	0.01323  	-0.0451  	-0.0086  	0.02823  	0.01280  	-0.0220  	0.00638  	-0.0105  	0.01438  	0.20887  	0.07704  	0.05407  	0.01546  	-0.0400  	0.25270  	
0.28851  	-0.0015  	-0.2848  	-0.1428  	0.43054  	-0.9604  	0.44158  	0.15465  	-0.0654  	-0.4045  	-0.2023  	0.40099  	0.29706  	0.57755  	0.16564  	-0.0621  	-0.3581  	-0.0395  	0.31381  	0.70341  	0.63696  	-0.2321  	-0.4644  	0.34999  	-0.2376  	0.08634  	0.65078  	0.18671  	-0.2837  	-0.0163  	-0.1682  	0.08561  	0.08303  	-0.0334  	0.41712  	-0.1062  	-0.1031  	-0.2449  	-0.0263  	0.11299  	-0.3276  	0.03784  	-0.2871  	0.21233  	0.33051  	-0.0229  	0.01968  	-0.1006  	-0.0126  	-0.0859  	-0.0922  	-0.0365  	0.00306  	-0.0195  	-0.0065  	0.00820  	-0.0472  	-0.0119  	0.03590  	0.01842  	-0.0229  	0.00160  	-0.0095  	0.01351  	0.20635  	0.07512  	0.05445  	0.01562  	-0.0394  	0.23976  	
0.29535  	0.03676  	-0.2006  	-0.2737  	0.38373  	-0.9300  	0.47325  	0.16793  	-0.0179  	-0.3460  	-0.1551  	0.37714  	0.29132  	0.53475  	0.01345  	0.00094  	-0.4026  	0.02874  	0.29120  	0.76245  	0.55774  	-0.3007  	-0.4746  	0.34115  	-0.2605  	0.10256  	0.50329  	0.29274  	-0.2292  	-0.0446  	-0.1482  	0.05879  	0.11452  	-0.0248  	0.36159  	-0.1098  	-0.1458  	-0.2400  	-0.0016  	0.12579  	-0.2608  	0.03125  	-0.2712  	0.18546  	0.32367  	-0.0225  	0.01935  	-0.1069  	-0.0167  	-0.0883  	-0.0860  	-0.0380  	0.00519  	-0.0201  	-0.0123  	0.00721  	-0.0393  	-0.0122  	0.03193  	0.01255  	-0.0231  	0.00880  	-0.0011  	0.01896  	0.20445  	0.07264  	0.05422  	0.01575  	-0.0386  	0.23827  	
0.10788  	-0.0339  	-0.3663  	-0.2767  	0.46607  	-1.0690  	0.46047  	0.06938  	-0.0606  	-0.3004  	-0.1181  	0.41086  	0.27601  	0.49411  	-0.1020  	-0.0367  	-0.4476  	0.09441  	0.27087  	0.85511  	0.42575  	-0.2859  	-0.6185  	0.28384  	-0.2110  	0.09649  	0.40272  	0.45962  	-0.1153  	-0.0405  	-0.1500  	0.01523  	0.09399  	-0.0075  	0.33449  	-0.0055  	-0.2546  	-0.2879  	0.02557  	0.15719  	-0.2888  	0.03411  	-0.2791  	0.18070  	0.32664  	-0.0272  	0.03196  	-0.1163  	-0.0156  	-0.0797  	-0.0752  	-0.0409  	0.00148  	-0.0140  	-0.0101  	-7.9769  	-0.0257  	-0.0062  	0.03401  	0.01057  	-0.0313  	-0.0015  	0.00531  	0.02493  	0.20395  	0.07088  	0.05354  	0.01603  	-0.0390  	0.23876  	
0.16127  	-0.0398  	-0.3642  	-0.0733  	0.54757  	-0.9745  	0.45416  	0.09983  	-0.0642  	-0.3726  	-0.2128  	0.50538  	0.28987  	0.52755  	0.03961  	0.00889  	-0.4171  	0.09303  	0.29436  	0.84105  	0.40355  	-0.2968  	-0.6062  	0.29127  	-0.2039  	0.10688  	0.44756  	0.48439  	-0.1039  	0.01244  	-0.1473  	0.02714  	0.07373  	-0.0056  	0.30888  	-0.0198  	-0.2636  	-0.2805  	0.04127  	0.13731  	-0.3019  	0.04956  	-0.2784  	0.17843  	0.33740  	-0.0309  	0.02344  	-0.1051  	-0.0153  	-0.0880  	-0.0894  	-0.0385  	0.00450  	-0.0162  	-0.0074  	0.00412  	-0.0219  	-0.0061  	0.04220  	0.01514  	-0.0358  	-0.0035  	-0.0060  	0.02363  	0.20482  	0.06963  	0.05298  	0.01606  	-0.0394  	0.24128  	
0.22322  	0.03862  	-0.3246  	0.00978  	0.54442  	-0.8621  	0.44746  	0.14374  	-0.0654  	-0.4226  	-0.4185  	0.45157  	0.35019  	0.67839  	0.23921  	-0.0622  	-0.4041  	0.04918  	0.27083  	0.81223  	0.42641  	-0.2307  	-0.5861  	0.26468  	-0.1590  	0.08295  	0.49067  	0.46573  	-0.0378  	0.06131  	-0.1761  	0.01163  	0.06616  	6.59562  	0.30012  	-0.0602  	-0.2728  	-0.2949  	0.07425  	0.15009  	-0.2993  	0.02701  	-0.2696  	0.17599  	0.34534  	-0.0302  	0.02277  	-0.1091  	-0.0105  	-0.0905  	-0.0830  	-0.0427  	0.00011  	-0.0288  	-0.0100  	0.00801  	-0.0282  	-0.0065  	0.02864  	0.00494  	-0.0322  	0.00241  	0.00213  	0.02328  	0.20594  	0.07067  	0.05278  	0.01614  	-0.0394  	0.23635  	
0.33998  	0.02799  	-0.2058  	-0.1326  	0.43963  	-0.8417  	0.47224  	0.13809  	-0.0176  	-0.3619  	-0.2747  	0.41415  	0.30524  	0.55199  	0.06673  	0.03425  	-0.4089  	0.06792  	0.30402  	0.79149  	0.52578  	-0.2412  	-0.5320  	0.29545  	-0.2395  	0.07535  	0.45977  	0.35333  	-0.1317  	-0.0196  	-0.1707  	0.05114  	0.09596  	-0.0096  	0.30287  	-0.0576  	-0.2047  	-0.2534  	0.03191  	0.14219  	-0.2560  	0.01604  	-0.2485  	0.19782  	0.33380  	-0.0245  	0.02000  	-0.1026  	-0.0127  	-0.0914  	-0.0870  	-0.0405  	0.00603  	-0.0170  	-0.0106  	0.00426  	-0.0343  	-0.0079  	0.03041  	0.01069  	-0.0346  	-0.0008  	-0.0096  	0.02113  	0.20695  	0.07250  	0.05368  	0.01619  	-0.0387  	0.21651  	
0.18936  	-0.0200  	-0.2720  	-0.2572  	0.38836  	-0.9120  	0.45192  	0.08201  	-0.0917  	-0.3803  	-0.1891  	0.44031  	0.25743  	0.41149  	-0.0641  	-0.0178  	-0.3921  	0.07632  	0.33920  	0.76470  	0.50820  	-0.2718  	-0.4666  	0.32072  	-0.2810  	0.09976  	0.46157  	0.35145  	-0.2115  	-0.0523  	-0.1507  	0.05066  	0.07782  	-0.0165  	0.27911  	-0.0558  	-0.1723  	-0.2391  	-0.0203  	0.09459  	-0.2455  	0.01467  	-0.2503  	0.20281  	0.32528  	-0.0235  	0.02192  	-0.0971  	-0.0131  	-0.0743  	-0.0823  	-0.0392  	0.01187  	-0.0202  	-0.0040  	0.00729  	-0.0302  	-0.0106  	0.02910  	0.01298  	-0.0281  	-0.0043  	-0.0006  	0.02140  	0.20631  	0.07485  	0.05442  	0.01688  	-0.0386  	0.21237  	
0.15851  	-0.0805  	-0.2670  	-0.4296  	0.30554  	-0.9664  	0.42300  	0.02242  	-0.0878  	-0.3755  	-0.1066  	0.35036  	0.16282  	0.28450  	-0.1764  	0.01884  	-0.3976  	0.08026  	0.32574  	0.76406  	0.49931  	-0.2983  	-0.4719  	0.34203  	-0.2692  	0.08728  	0.52427  	0.29624  	-0.2500  	-0.0535  	-0.1591  	0.08625  	0.05607  	-0.0291  	0.32679  	0.02367  	-0.1368  	-0.2271  	-0.0466  	0.09479  	-0.2500  	0.02712  	-0.2680  	0.20567  	0.32623  	-0.0254  	0.02997  	-0.1217  	-0.0218  	-0.0877  	-0.0860  	-0.0377  	0.01274  	-0.0169  	-0.0041  	0.00331  	-0.0313  	-0.0091  	0.03222  	0.01121  	-0.0266  	-0.0059  	0.00304  	0.02256  	0.20334  	0.07723  	0.05533  	0.01778  	-0.0392  	0.21525  	
0.19288  	-0.0620  	-0.2560  	-0.4745  	0.29681  	-0.9818  	0.44721  	0.03904  	-0.0578  	-0.3062  	-0.0458  	0.36350  	0.18655  	0.28674  	-0.2586  	0.04113  	-0.4326  	0.09460  	0.30927  	0.78709  	0.46790  	-0.3171  	-0.5249  	0.27256  	-0.2944  	0.08890  	0.44295  	0.39571  	-0.2070  	-0.0622  	-0.1419  	0.06989  	0.06147  	-0.0238  	0.31450  	0.06392  	-0.1654  	-0.2425  	-0.0382  	0.10800  	-0.2250  	0.02229  	-0.2554  	0.20292  	0.33336  	-0.0322  	0.03080  	-0.1258  	-0.0199  	-0.0852  	-0.0785  	-0.0410  	0.01260  	-0.0162  	-0.0038  	0.00190  	-0.0259  	-0.0020  	0.03078  	0.01369  	-0.0337  	-0.0019  	-0.0002  	0.02808  	0.19891  	0.08055  	0.05706  	0.01867  	-0.0384  	0.21985  	
0.32204  	0.02506  	-0.1322  	-0.4383  	0.29938  	-0.9556  	0.45565  	0.12431  	-0.0686  	-0.2922  	-0.0076  	0.30598  	0.23052  	0.46406  	-0.1188  	0.05523  	-0.4317  	0.02070  	0.31589  	0.72472  	0.61770  	-0.3031  	-0.4790  	0.37389  	-0.2978  	0.07767  	0.57641  	0.16565  	-0.3562  	-0.0892  	-0.1339  	0.10690  	0.06432  	-0.0395  	0.40617  	-0.0146  	-0.0321  	-0.2094  	-0.0618  	0.10447  	-0.2605  	0.04039  	-0.2706  	0.19606  	0.32937  	-0.0205  	0.02654  	-0.1069  	-0.0199  	-0.0709  	-0.0978  	-0.0316  	0.01011  	-0.0075  	-0.0002  	0.00570  	-0.0379  	-0.0062  	0.03206  	0.01146  	-0.0214  	0.00633  	0.00146  	0.02546  	0.19559  	0.08108  	0.05872  	0.01937  	-0.0367  	0.22082  	
